timestamp,accX,accY,accZ
0,3.4127142,-9.3359308,-0.980665
10,3.6088471999999996,-9.2574776,-0.7453053999999999
20,3.334261,-9.2967042,-0.5883989999999999
30,3.6088471999999996,-9.1397978,-0.9414384
40,3.530394,-9.2574776,-0.6668522
50,3.530394,-9.3359308,-0.4707192
60,3.6480737999999997,-9.218251,-1.1767979999999998
70,3.4519407999999996,-9.2967042,-0.9414384
80,3.4911673999999997,-9.1790244,-0.7453053999999999
90,3.4127142,-9.2967042,-0.7453053999999999
100,3.5696205999999995,-9.218251,-0.980665
110,3.4519407999999996,-9.2574776,-0.6276256
120,3.530394,-9.218251,-0.5099458
130,3.6088471999999996,-9.1790244,-1.0591182
140,3.4519407999999996,-9.2967042,-1.0198916
150,3.5696205999999995,-9.218251,-0.6276256
160,3.530394,-9.2574776,-0.784532
170,3.6480737999999997,-9.3359308,-0.9414384
180,3.6088471999999996,-9.1397978,-0.5491724
190,3.530394,-9.1790244,-0.5883989999999999
200,3.6873004,-9.2574776,-1.0198916
210,3.4519407999999996,-9.3359308,-1.0198916
220,3.4911673999999997,-9.1397978,-0.4707192
230,3.5696205999999995,-9.2967042,-0.7453053999999999
240,3.5696205999999995,-9.1790244,-1.0198916
250,3.530394,-9.1790244,-0.5491724
260,3.5696205999999995,-9.2574776,-0.6276256
270,3.6480737999999997,-9.218251,-1.0983448
280,3.4519407999999996,-9.2574776,-0.980665
290,3.5696205999999995,-9.2967042,-0.5491724
300,3.6088471999999996,-9.2574776,-0.7453053999999999
310,3.530394,-9.1397978,-0.9022117999999999
320,3.4519407999999996,-9.218251,-0.4707192
330,3.6480737999999997,-9.2574776,-0.7060788
340,3.6480737999999997,-9.2574776,-0.980665
350,3.4911673999999997,-9.2967042,-1.0198916
360,3.4519407999999996,-9.1790244,-0.5099458
370,3.6873004,-9.1397978,-0.7453053999999999
380,3.530394,-9.218251,-0.8237586
390,3.4911673999999997,-9.218251,-0.4707192
400,3.6873004,-9.1790244,-0.784532
410,3.5696205999999995,-9.2967042,-0.9414384
420,3.4127142,-9.2967042,-0.8629851999999999
430,3.530394,-9.1790244,-0.5099458
440,3.530394,-9.1790244,-0.5099458
450,3.6088471999999996,-9.1005712,-0.784532
460,3.530394,-9.2967042,-0.9022117999999999
470,3.5696205999999995,-9.1790244,-0.4707192
480,3.6480737999999997,-9.218251,-0.7060788
490,3.3734876000000003,-9.218251,-1.0198916
500,3.4519407999999996,-9.218251,-0.8629851999999999
510,3.4911673999999997,-9.1005712,-0.5099458
520,3.6873004,-9.1790244,-0.7060788
530,3.4911673999999997,-9.2967042,-0.8629851999999999
540,3.4519407999999996,-9.1397978,-0.5491724
550,3.726527,-9.1790244,-0.8629851999999999
560,3.4911673999999997,-9.2574776,-1.0591182
570,3.4127142,-9.1790244,-0.9022117999999999
580,3.4519407999999996,-9.218251,-0.5883989999999999
590,3.6480737999999997,-9.1005712,-0.7060788
600,3.4911673999999997,-9.218251,-0.9022117999999999
610,3.4911673999999997,-9.1397978,-0.5099458
620,3.6480737999999997,-9.1005712,-0.784532
630,3.4519407999999996,-9.2967042,-1.0983448
640,3.4911673999999997,-9.2967042,-0.9022117999999999
650,3.4911673999999997,-9.1397978,-0.392266
660,3.6873004,-9.0613446,-0.6668522
670,3.4127142,-9.2574776,-0.9022117999999999
680,3.530394,-9.2574776,-0.6276256
690,3.7657536,-9.1790244,-0.8629851999999999
700,3.4519407999999996,-9.2574776,-0.9022117999999999
710,3.4519407999999996,-9.2967042,-0.7060788
720,3.530394,-9.1397978,-0.43149259999999995
730,3.6873004,-9.218251,-0.8237586
740,3.4127142,-9.2574776,-0.784532
750,3.6873004,-9.218251,-0.6276256
760,3.6873004,-9.1790244,-0.8237586
770,3.2950344,-9.3359308,-1.0983448
780,3.4911673999999997,-9.2967042,-0.9022117999999999
790,3.4911673999999997,-9.0613446,-0.392266
800,3.5696205999999995,-9.2574776,-0.7453053999999999
810,3.4911673999999997,-9.2574776,-0.9414384
820,3.5696205999999995,-9.1790244,-0.7453053999999999
830,3.5696205999999995,-9.1790244,-0.784532
840,3.334261,-9.414383999999998,-1.0198916
850,3.530394,-9.2574776,-0.8629851999999999
860,3.530394,-9.1790244,-0.43149259999999995
870,3.530394,-9.2574776,-0.8629851999999999
880,3.4519407999999996,-9.2574776,-0.8629851999999999
890,3.4519407999999996,-9.2574776,-0.8629851999999999
900,3.6088471999999996,-9.3359308,-0.784532
910,3.6088471999999996,-9.2574776,-0.8237586
920,3.3734876000000003,-9.3359308,-1.0198916
930,3.530394,-9.2967042,-0.784532
940,3.4911673999999997,-9.1005712,-0.3138128
950,3.5696205999999995,-9.3751574,-0.9022117999999999
960,3.4519407999999996,-9.3359308,-0.8237586
970,3.5696205999999995,-9.2574776,-0.9022117999999999
980,3.5696205999999995,-9.2574776,-0.6668522
990,3.2558078,-9.4536106,-0.9414384

