timestamp,accX,accY,accZ
0,3.530394,-9.2574776,-0.784532
10,3.4911673999999997,-9.2574776,-0.7453053999999999
20,3.5696205999999995,-9.2967042,-0.784532
30,3.530394,-9.2574776,-0.7453053999999999
40,3.4911673999999997,-9.2574776,-0.784532
50,3.4911673999999997,-9.2967042,-0.7453053999999999
60,3.4911673999999997,-9.2967042,-0.7453053999999999
70,3.4911673999999997,-9.2574776,-0.784532
80,3.4519407999999996,-9.2574776,-0.8629851999999999
90,3.4911673999999997,-9.2574776,-0.7060788
100,3.530394,-9.1790244,-0.784532
110,3.530394,-9.218251,-0.7453053999999999
120,3.5696205999999995,-9.1790244,-0.784532
130,3.530394,-9.218251,-0.7453053999999999
140,3.5696205999999995,-9.2967042,-0.6668522
150,3.5696205999999995,-9.3359308,-0.7060788
160,3.5696205999999995,-9.218251,-0.8237586
170,3.4911673999999997,-9.218251,-0.7453053999999999
180,3.5696205999999995,-9.218251,-0.784532
190,3.4911673999999997,-9.2574776,-0.8629851999999999
200,3.4519407999999996,-9.2967042,-0.784532
210,3.4911673999999997,-9.2574776,-0.8237586
220,3.5696205999999995,-9.218251,-0.8237586
230,3.530394,-9.2574776,-0.6668522
240,3.530394,-9.218251,-0.7060788
250,3.530394,-9.3359308,-0.784532
260,3.5696205999999995,-9.218251,-0.7453053999999999
270,3.530394,-9.2967042,-0.784532
280,3.5696205999999995,-9.2967042,-0.784532
290,3.5696205999999995,-9.3359308,-0.8237586
300,3.530394,-9.2967042,-0.7060788
310,3.5696205999999995,-9.3359308,-0.784532
320,3.530394,-9.2967042,-0.8237586
330,3.5696205999999995,-9.3359308,-0.8629851999999999
340,3.4911673999999997,-9.218251,-0.8237586
350,3.530394,-9.218251,-0.7453053999999999
360,3.4519407999999996,-9.2574776,-0.7060788
370,3.530394,-9.3359308,-0.7453053999999999
380,3.530394,-9.2967042,-0.8629851999999999
390,3.530394,-9.2967042,-0.8237586
400,3.5696205999999995,-9.2967042,-0.7453053999999999
410,3.530394,-9.2574776,-0.7453053999999999
420,3.530394,-9.2574776,-0.784532
430,3.530394,-9.2574776,-0.8237586
440,3.530394,-9.2967042,-0.784532
450,3.4911673999999997,-9.2574776,-0.7453053999999999
460,3.530394,-9.2574776,-0.784532
470,3.530394,-9.2574776,-0.7453053999999999
480,3.4911673999999997,-9.2967042,-0.784532
490,3.5696205999999995,-9.218251,-0.8237586
500,3.530394,-9.2967042,-0.784532
510,3.530394,-9.2967042,-0.784532
520,3.4911673999999997,-9.218251,-0.8237586
530,3.4911673999999997,-9.2967042,-0.784532
540,3.5696205999999995,-9.2574776,-0.7453053999999999
550,3.530394,-9.2574776,-0.7453053999999999
560,3.530394,-9.2967042,-0.784532
570,3.4519407999999996,-9.1790244,-0.7453053999999999
580,3.530394,-9.2574776,-0.7453053999999999
590,3.4911673999999997,-9.3359308,-0.7453053999999999
600,3.4911673999999997,-9.2967042,-0.7453053999999999
610,3.4911673999999997,-9.2574776,-0.784532
620,3.530394,-9.3751574,-0.7453053999999999
630,3.4519407999999996,-9.2967042,-0.8237586
640,3.5696205999999995,-9.218251,-0.7453053999999999
650,3.530394,-9.2574776,-0.8629851999999999
660,3.530394,-9.2574776,-0.8237586
670,3.4519407999999996,-9.218251,-0.784532
680,3.530394,-9.218251,-0.784532
690,3.4911673999999997,-9.218251,-0.784532
700,3.5696205999999995,-9.2574776,-0.7453053999999999
710,3.530394,-9.2574776,-0.784532
720,3.530394,-9.3359308,-0.7453053999999999
730,3.4911673999999997,-9.218251,-0.7453053999999999
740,3.5696205999999995,-9.2967042,-0.784532
750,3.4911673999999997,-9.2574776,-0.8629851999999999
760,3.4911673999999997,-9.2574776,-0.784532
770,3.4911673999999997,-9.2967042,-0.7453053999999999
780,3.5696205999999995,-9.2574776,-0.784532
790,3.530394,-9.2574776,-0.7453053999999999
800,3.5696205999999995,-9.2967042,-0.8237586
810,3.530394,-9.2967042,-0.7453053999999999
820,3.530394,-9.2967042,-0.8629851999999999
830,3.530394,-9.2574776,-0.784532
840,3.530394,-9.3359308,-0.8237586
850,3.530394,-9.218251,-0.7453053999999999
860,3.530394,-9.218251,-0.8237586
870,3.530394,-9.2967042,-0.784532
880,3.4911673999999997,-9.2967042,-0.784532
890,3.5696205999999995,-9.2574776,-0.7453053999999999
900,3.530394,-9.2574776,-0.8237586
910,3.530394,-9.2967042,-0.8237586
920,3.530394,-9.218251,-0.784532
930,3.530394,-9.2967042,-0.784532
940,3.4911673999999997,-9.2574776,-0.7453053999999999
950,3.4911673999999997,-9.2574776,-0.7453053999999999
960,3.4911673999999997,-9.218251,-0.7453053999999999
970,3.530394,-9.1005712,-0.784532
980,3.4911673999999997,-9.2967042,-0.7060788
990,3.530394,-9.218251,-0.7453053999999999

