timestamp,accX,accY,accZ
0,3.2950344,-8.9828914,-0.7453053999999999
10,3.6480737999999997,-9.1005712,-0.9414384
20,3.3734876000000003,-9.2967042,-0.980665
30,3.5696205999999995,-9.1005712,-0.7060788
40,3.5696205999999995,-9.1005712,-0.7060788
50,3.530394,-9.2574776,-1.4121576
60,3.6873004,-9.1005712,-0.5491724
70,2.941995,-8.9828914,0.43149259999999995
80,3.726527,-9.2967042,-1.0198916
90,3.6088471999999996,-9.1005712,-0.7453053999999999
100,3.0596748,-9.2967042,-0.392266
110,3.530394,-9.218251,-0.980665
120,3.6480737999999997,-9.2574776,-1.0591182
130,3.3734876000000003,-9.3751574,-1.0198916
140,3.3734876000000003,-9.218251,-0.6668522
150,4.0403398,-9.1790244,-1.4121576
160,3.3734876000000003,-9.1005712,-0.0784532
170,3.0596748,-9.1005712,0.2353596
180,3.8834334,-9.3359308,-1.569064
190,4.158019599999999,-8.9044382,-0.784532
200,3.0596748,-9.5320638,-0.392266
210,3.7657536,-9.2574776,-0.8237586
220,4.2364728,-9.0613446,-1.4121576
230,3.530394,-9.218251,-0.8237586
240,3.7657536,-9.1790244,-0.980665
250,3.8834334,-9.1790244,-1.3337044
260,4.1972461999999995,-9.1005712,-1.1375714
270,3.0204481999999997,-9.414383999999998,-0.0392266
280,3.8049801999999997,-9.218251,-0.9414384
290,4.118792999999999,-9.1397978,-1.4906107999999998
300,3.6480737999999997,-9.2574776,-0.9022117999999999
310,3.334261,-9.1790244,-0.3138128
320,3.726527,-9.2967042,-1.0983448
330,4.0403398,-9.1397978,-1.2944778
340,3.0204481999999997,-9.492837199999999,-0.3138128
350,3.138128,-9.0613446,0.0
360,3.8834334,-9.1790244,-1.4906107999999998
370,3.8049801999999997,-9.1397978,-0.9414384
380,2.8635417999999997,-9.5320638,-0.0784532
390,3.4911673999999997,-9.1790244,-0.5883989999999999
400,3.8049801999999997,-9.1005712,-0.980665
410,3.6873004,-9.2574776,-1.2160246
420,3.5696205999999995,-9.2967042,-0.8237586
430,3.6480737999999997,-9.218251,-0.9022117999999999
440,3.530394,-9.1397978,-0.6276256
450,3.6873004,-9.218251,-1.0198916
460,3.5696205999999995,-9.218251,-0.7060788
470,3.7657536,-9.1790244,-1.0591182
480,3.6480737999999997,-9.1790244,-0.6668522
490,3.6480737999999997,-9.1790244,-0.6668522
500,3.6088471999999996,-9.218251,-0.9022117999999999
510,3.5696205999999995,-9.1397978,-0.9022117999999999
520,3.726527,-9.218251,-1.0983448
530,3.6088471999999996,-9.1397978,-0.5883989999999999
540,3.6088471999999996,-9.218251,-1.1767979999999998
550,3.3734876000000003,-9.218251,-0.784532
560,3.7657536,-9.1397978,-0.9414384
570,3.8442068,-9.0613446,-0.784532
580,3.7657536,-9.2574776,-0.9414384
590,3.2165812,-9.414383999999998,-0.3530394
600,3.6088471999999996,-9.1397978,-0.6668522
610,3.726527,-9.1005712,-0.6276256
620,3.6873004,-9.2967042,-1.0983448
630,3.2950344,-9.414383999999998,-0.9414384
640,3.530394,-9.218251,-0.8237586
650,3.5696205999999995,-9.2574776,-0.8629851999999999
660,3.6873004,-9.2967042,-1.4906107999999998
670,3.6088471999999996,-9.3751574,-1.2944778
680,3.4127142,-9.2967042,-0.6668522
690,3.6088471999999996,-9.1790244,-0.980665
700,4.118792999999999,-9.1790244,-1.6082906
710,4.2364728,-9.1397978,-1.4121576
720,2.8635417999999997,-9.492837199999999,-0.1569064
730,3.4127142,-8.9828914,-0.3530394
740,3.7657536,-9.2967042,-1.2160246
750,5.4132708,-8.747531799999999,-2.1966896
760,4.511059,-8.7083052,-0.7060788
770,1.9221034,-9.8851032,0.784532
780,3.5696205999999995,-9.2574776,-0.5099458
790,5.2171378,-8.9828914,-3.3734876000000003
800,4.9425516,-8.9044382,-1.6475172
810,2.0790097999999997,-9.5320638,0.7453053999999999
820,3.3734876000000003,-9.414383999999998,-0.6668522
830,5.8055368,-8.7867584,-2.8243152
840,3.0596748,-9.4536106,-0.196133
850,3.1773545999999997,-8.9828914,0.0
860,4.3933792,-9.0613446,-2.1182364
870,4.3933792,-8.9044382,-0.9022117999999999
880,2.3928225999999997,-9.492837199999999,0.5099458
890,3.8834334,-9.414383999999998,-1.765197
900,4.4326058,-8.9436648,-1.2944778
910,1.9221034,-9.924329799999999,0.3138128
920,3.2165812,-9.218251,-0.3530394
930,5.0602314,-8.7867584,-2.3535959999999996
940,5.0602314,-8.7867584,-2.3535959999999996
950,2.941995,-9.571290399999999,-0.0784532
960,3.2950344,-8.9436648,-0.2353596
970,4.511059,-8.9044382,-2.3928225999999997
980,3.2558078,-9.2574776,-0.5491724
990,3.1773545999999997,-8.9044382,-0.1176798

