timestamp,accX,accY,accZ
0,9.0613446,2.549729,-2.4712758
10,9.1790244,2.3535959999999996,-2.5105024
20,9.1397978,2.4712758,-2.4320492
30,9.1005712,2.5889556,-1.9221034
40,9.1005712,2.5889556,-2.0005566
50,9.1397978,2.4712758,-2.1966896
60,9.0613446,2.2359162,-2.0397832
70,9.0613446,2.2359162,-2.0397832
80,9.1397978,2.2359162,-2.1182364
90,9.022118,2.4320492,-2.157463
100,9.022118,2.3143694,-2.3535959999999996
110,9.1397978,2.3535959999999996,-2.3535959999999996
120,9.218251,2.2359162,-2.4320492
130,9.1397978,2.4712758,-2.3143694
140,9.0613446,2.6281822,-2.2751428
150,8.9828914,2.6674088,-2.4320492
160,9.2574776,2.2751428,-1.8436502
170,9.1005712,2.4712758,-2.2359162
180,9.1005712,2.5105024,-2.7458620000000002
190,9.0613446,2.5889556,-2.3928225999999997
200,9.2967042,2.4320492,-1.6867438000000001
210,9.0613446,2.5105024,-2.5889556
220,9.022118,1.9221034,-1.8828768
230,9.1790244,2.5889556,-2.0397832
240,9.022118,2.5105024,-2.2751428
250,9.022118,2.3143694,-2.3143694
260,9.1397978,2.3143694,-2.157463
270,9.1790244,2.3535959999999996,-2.3143694
280,9.0613446,2.5889556,-2.0005566
290,9.218251,2.7066354,-2.3143694
300,9.022118,2.3928225999999997,-2.4712758
310,9.1397978,2.2751428,-2.4320492
320,9.1005712,2.549729,-2.2751428
330,9.0613446,2.6281822,-2.2359162
340,9.1397978,2.5889556,-1.8436502
350,9.0613446,2.3535959999999996,-2.3143694
360,9.1397978,2.2751428,-2.157463
370,9.0613446,2.2359162,-2.1966896
380,9.0613446,2.6281822,-2.157463
390,9.1005712,2.4712758,-2.2359162
400,9.1397978,2.2751428,-2.2751428
410,9.1397978,2.1966896,-2.157463
420,9.1397978,2.4712758,-2.0790097999999997
430,9.1005712,2.5889556,-2.157463
440,9.0613446,2.5889556,-2.3143694
450,9.1397978,2.2751428,-2.3535959999999996
460,9.1397978,2.157463,-2.3535959999999996
470,9.1397978,2.4712758,-2.4712758
480,9.1005712,2.549729,-2.3535959999999996
490,9.1005712,2.5889556,-2.1182364
500,9.1005712,2.3928225999999997,-2.2359162
510,9.1005712,2.4320492,-2.1966896
520,8.9828914,2.2751428,-2.1966896
530,9.1397978,2.4712758,-1.8044235999999998
540,9.1005712,2.3535959999999996,-1.9221034
550,9.1397978,2.2751428,-2.2751428
560,9.1397978,2.2751428,-2.2751428
570,9.0613446,2.2359162,-2.6281822
580,9.1790244,2.4320492,-2.2359162
590,9.1005712,2.5889556,-2.0397832
600,9.1397978,2.7066354,-1.96133
610,9.1005712,2.6674088,-2.4712758
620,9.1005712,2.3143694,-2.1966896
630,9.1005712,2.3928225999999997,-2.0397832
640,9.0613446,2.549729,-2.549729
650,9.0613446,2.5889556,-2.4320492
660,9.1790244,2.549729,-2.1182364
670,9.1005712,2.5105024,-2.1182364
680,8.9828914,2.4712758,-2.3928225999999997
690,9.0613446,2.1182364,-2.3928225999999997
700,8.9828914,2.3928225999999997,-2.1182364
710,9.0613446,2.4320492,-2.4712758
720,8.9828914,2.4712758,-2.5889556
730,9.1005712,2.3928225999999997,-2.7066354
740,9.1005712,2.3535959999999996,-2.3928225999999997
750,9.022118,2.3928225999999997,-2.3928225999999997
760,9.0613446,2.6281822,-2.5889556
770,8.9828914,2.7458620000000002,-2.3928225999999997
780,9.1397978,2.4712758,-2.3535959999999996
790,9.0613446,2.4712758,-2.5889556
800,9.1397978,2.3143694,-2.3928225999999997
810,9.3359308,1.569064,0.4707192
820,9.1397978,2.4712758,-2.7458620000000002
830,8.9044382,2.7850886,-3.3734876000000003
840,8.8652116,2.8635417999999997,-2.941995
850,9.3359308,2.157463,-1.2552512
860,9.2574776,2.9812215999999996,-2.2751428
870,8.9436648,2.3143694,-2.6281822
880,9.1790244,2.0790097999999997,-1.4121576
890,9.1397978,2.2751428,-1.765197
900,9.218251,2.3143694,-2.9812215999999996
910,8.8652116,2.157463,-1.7259703999999998
920,9.218251,2.4712758,-2.4712758
930,9.1790244,2.2359162,-2.1966896
940,8.9044382,2.549729,-2.1966896
950,9.3751574,2.7066354,-1.765197
960,8.8652116,2.5889556,-2.5889556
970,9.218251,2.4712758,-2.1966896
980,9.1005712,2.4320492,-2.7850886
990,9.1790244,2.1966896,-2.3143694

