timestamp,accX,accY,accZ
0,-9.218251,-2.1966896,-3.726527
10,-9.1397978,-2.3143694,-3.2165812
20,-9.0613446,-2.0790097999999997,-3.8834334
30,-9.0613446,-2.1966896,-3.8442068
40,-9.1790244,-2.2359162,-3.138128
50,-9.1790244,-2.1966896,-3.8049801999999997
60,-9.0613446,-2.1966896,-3.9618866
70,-9.0613446,-2.1966896,-3.6480737999999997
80,-9.0613446,-2.1966896,-3.6480737999999997
90,-9.218251,-2.3143694,-2.9812215999999996
100,-9.1397978,-2.1966896,-3.8442068
110,-9.0613446,-2.1966896,-4.118792999999999
120,-9.2574776,-2.1182364,-3.4911673999999997
130,-9.218251,-2.1966896,-3.2558078
140,-9.0613446,-2.157463,-3.8442068
150,-8.9828914,-2.3535959999999996,-3.8442068
160,-9.2574776,-2.157463,-3.2558078
170,-9.218251,-2.157463,-3.6873004
180,-9.0613446,-2.1182364,-3.8049801999999997
190,-9.022118,-2.2359162,-3.6480737999999997
200,-9.3751574,-2.0790097999999997,-2.9812215999999996
210,-9.1005712,-2.157463,-3.8442068
220,-9.0613446,-2.1182364,-4.0795664
230,-9.0613446,-2.2751428,-3.4519407999999996
240,-9.218251,-2.157463,-3.4127142
250,-8.9828914,-2.2359162,-3.726527
260,-9.0613446,-2.1966896,-3.92266
270,-9.3359308,-2.157463,-3.1773545999999997
280,-9.1005712,-2.2359162,-3.5696205999999995
290,-8.9436648,-2.2359162,-3.8834334
300,-9.1397978,-2.157463,-3.726527
310,-9.3359308,-2.0790097999999997,-3.0204481999999997
320,-9.1790244,-2.157463,-3.9618866
330,-8.9828914,-2.2359162,-4.0011132
340,-9.1790244,-2.1966896,-3.4127142
350,-9.1397978,-2.2359162,-3.4127142
360,-8.9436648,-2.2751428,-3.8834334
370,-9.1005712,-2.2751428,-4.0403398
380,-9.3359308,-2.157463,-3.0989014
390,-9.1005712,-2.1966896,-3.6480737999999997
400,-9.022118,-2.1966896,-3.8049801999999997
410,-9.1397978,-2.2359162,-3.6088471999999996
420,-9.3359308,-2.157463,-3.138128
430,-9.1397978,-2.1966896,-4.0011132
440,-9.022118,-2.1966896,-3.9618866
450,-9.218251,-2.157463,-3.3734876000000003
460,-9.1397978,-2.2359162,-3.3734876000000003
470,-9.0613446,-2.2751428,-3.8834334
480,-9.1397978,-2.2751428,-3.9618866
490,-9.3359308,-2.1182364,-3.0596748
500,-9.0613446,-2.2359162,-3.6088471999999996
510,-9.022118,-2.1182364,-3.7657536
520,-9.1005712,-2.2359162,-3.6873004
530,-9.2967042,-2.2359162,-3.2950344
540,-9.0613446,-2.1966896,-3.8442068
550,-9.1005712,-2.157463,-3.8834334
560,-9.2574776,-2.1966896,-3.1773545999999997
570,-9.1397978,-2.3143694,-3.4911673999999997
580,-9.1397978,-2.3143694,-3.4911673999999997
590,-9.1397978,-2.1182364,-3.9618866
600,-9.1005712,-2.157463,-3.8442068
610,-9.1397978,-2.1966896,-2.9812215999999996
620,-8.9828914,-2.2359162,-3.530394
630,-9.1005712,-2.157463,-3.9618866
640,-9.218251,-2.1182364,-3.726527
650,-9.1790244,-2.2751428,-3.2950344
660,-8.9828914,-2.157463,-3.8442068
670,-9.1397978,-2.0397832,-3.8442068
680,-9.1790244,-2.2751428,-3.0989014
690,-9.218251,-2.0790097999999997,-3.7657536
700,-9.0613446,-2.1966896,-3.9618866
710,-9.1397978,-2.157463,-3.8049801999999997
720,-9.2574776,-2.3143694,-2.9027684
730,-9.0613446,-2.1966896,-3.726527
740,-8.9828914,-2.157463,-4.118792999999999
750,-9.2574776,-2.1966896,-3.5696205999999995
760,-9.1790244,-2.2359162,-3.3734876000000003
770,-9.1005712,-2.157463,-3.92266
780,-9.0613446,-2.2359162,-3.92266
790,-9.218251,-2.157463,-3.2165812
800,-9.218251,-2.1966896,-3.6873004
810,-9.0613446,-2.157463,-3.8834334
820,-9.0613446,-2.2359162,-3.7657536
830,-9.2574776,-2.2751428,-2.941995
840,-9.1005712,-2.157463,-3.8834334
850,-9.1005712,-2.1966896,-4.0795664
860,-9.1397978,-2.3143694,-3.4911673999999997
870,-9.218251,-2.2359162,-3.334261
880,-8.9828914,-2.3143694,-3.92266
890,-9.022118,-2.2359162,-3.8442068
900,-9.3359308,-2.1966896,-3.2558078
910,-9.1397978,-2.2359162,-3.6480737999999997
920,-9.1005712,-2.1966896,-3.8834334
930,-9.1005712,-2.2751428,-3.6480737999999997
940,-9.2967042,-2.157463,-3.0204481999999997
950,-9.1397978,-2.157463,-4.0011132
960,-9.1005712,-2.2359162,-4.0403398
970,-9.1005712,-2.3143694,-3.4127142
980,-9.1790244,-2.157463,-3.4519407999999996
990,-8.9828914,-2.1966896,-3.8442068

