timestamp,accX,accY,accZ
0,3.4519407999999996,-9.2967042,-0.7453053999999999
10,3.5696205999999995,-9.2574776,-0.784532
20,3.5696205999999995,-9.2967042,-0.784532
30,3.4911673999999997,-9.2574776,-0.784532
40,3.530394,-9.2574776,-0.8237586
50,3.530394,-9.3359308,-0.8237586
60,3.4911673999999997,-9.2574776,-0.784532
70,3.530394,-9.2574776,-0.784532
80,3.5696205999999995,-9.2574776,-0.784532
90,3.530394,-9.3359308,-0.7453053999999999
100,3.530394,-9.2574776,-0.8237586
110,3.530394,-9.2574776,-0.8237586
120,3.530394,-9.2574776,-0.784532
130,3.530394,-9.2967042,-0.8237586
140,3.530394,-9.2967042,-0.784532
150,3.530394,-9.2574776,-0.784532
160,3.5696205999999995,-9.2574776,-0.8237586
170,3.4911673999999997,-9.2574776,-0.784532
180,3.5696205999999995,-9.2967042,-0.784532
190,3.530394,-9.2967042,-0.8237586
200,3.5696205999999995,-9.3359308,-0.6668522
210,3.4911673999999997,-9.218251,-0.784532
220,3.530394,-9.2574776,-0.784532
230,3.530394,-9.2574776,-0.8237586
240,3.530394,-9.2967042,-0.9022117999999999
250,3.530394,-9.2967042,-0.9022117999999999
260,3.530394,-9.2967042,-0.8237586
270,3.530394,-9.2967042,-0.8237586
280,3.4519407999999996,-9.2967042,-0.7060788
290,3.4519407999999996,-9.218251,-0.7453053999999999
300,3.4519407999999996,-9.1005712,-0.7453053999999999
310,3.4519407999999996,-9.218251,-0.7453053999999999
320,3.5696205999999995,-9.2967042,-0.8629851999999999
330,3.4911673999999997,-9.218251,-0.980665
340,3.4911673999999997,-9.2967042,-0.9022117999999999
350,3.4911673999999997,-9.2967042,-0.7453053999999999
360,3.6088471999999996,-9.3751574,-0.8629851999999999
370,3.3734876000000003,-9.1790244,-0.7060788
380,3.530394,-9.2574776,-0.784532
390,3.4519407999999996,-9.2967042,-0.7060788
400,3.6088471999999996,-9.2967042,-0.8629851999999999
410,3.5696205999999995,-9.2574776,-0.784532
420,3.4519407999999996,-9.218251,-0.784532
430,3.530394,-9.218251,-0.8629851999999999
440,3.5696205999999995,-9.2967042,-0.784532
450,3.4911673999999997,-9.2574776,-0.784532
460,3.530394,-9.2967042,-0.8629851999999999
470,3.4911673999999997,-9.2967042,-0.7453053999999999
480,3.6088471999999996,-9.2574776,-0.8237586
490,3.4911673999999997,-9.2574776,-0.7453053999999999
500,3.4911673999999997,-9.2574776,-0.784532
510,3.4911673999999997,-9.2574776,-0.8237586
520,3.530394,-9.2574776,-0.7453053999999999
530,3.530394,-9.2967042,-0.784532
540,3.530394,-9.2967042,-0.784532
550,3.4911673999999997,-9.2967042,-0.7453053999999999
560,3.530394,-9.2574776,-0.8629851999999999
570,3.5696205999999995,-9.218251,-0.784532
580,3.4911673999999997,-9.2574776,-0.784532
590,3.530394,-9.2574776,-0.8237586
600,3.530394,-9.218251,-0.784532
610,3.4911673999999997,-9.2574776,-0.8237586
620,3.530394,-9.218251,-0.7453053999999999
630,3.4911673999999997,-9.2967042,-0.784532
640,3.4911673999999997,-9.2967042,-0.8629851999999999
650,3.4911673999999997,-9.2967042,-0.8237586
660,3.530394,-9.2574776,-0.784532
670,3.4911673999999997,-9.2574776,-0.7060788
680,3.530394,-9.2574776,-0.784532
690,3.530394,-9.2574776,-0.784532
700,3.4911673999999997,-9.2574776,-0.8237586
710,3.5696205999999995,-9.2967042,-0.7453053999999999
720,3.4911673999999997,-9.2574776,-0.8237586
730,3.5696205999999995,-9.2574776,-0.8237586
740,3.4911673999999997,-9.3359308,-0.7060788
750,3.4519407999999996,-9.1790244,-0.7453053999999999
760,3.4127142,-9.2574776,-0.7453053999999999
770,3.5696205999999995,-9.2574776,-0.8629851999999999
780,3.530394,-9.218251,-0.8237586
790,3.4911673999999997,-9.218251,-0.784532
800,3.5696205999999995,-9.2574776,-0.8237586
810,3.4519407999999996,-9.2574776,-0.784532
820,3.530394,-9.2574776,-0.8237586
830,3.4911673999999997,-9.218251,-0.7453053999999999
840,3.4911673999999997,-9.2967042,-0.8237586
850,3.530394,-9.2574776,-0.8237586
860,3.4911673999999997,-9.218251,-0.7453053999999999
870,3.4911673999999997,-9.218251,-0.7453053999999999
880,3.4519407999999996,-9.218251,-0.784532
890,3.4911673999999997,-9.218251,-0.8629851999999999
900,3.530394,-9.2967042,-0.784532
910,3.5696205999999995,-9.2967042,-0.7453053999999999
920,3.4911673999999997,-9.2574776,-0.7060788
930,3.5696205999999995,-9.2967042,-0.8237586
940,3.530394,-9.2967042,-0.7453053999999999
950,3.4519407999999996,-9.2574776,-0.7060788
960,3.4911673999999997,-9.2967042,-0.784532
970,3.530394,-9.3359308,-0.784532
980,3.530394,-9.2574776,-0.784532
990,3.5696205999999995,-9.2967042,-0.7060788

