timestamp,accX,accY,accZ
0,3.530394,-9.2967042,-0.8237586
10,3.5696205999999995,-9.2967042,-0.7453053999999999
20,3.4911673999999997,-9.2967042,-0.784532
30,3.530394,-9.218251,-0.8237586
40,3.4911673999999997,-9.218251,-0.784532
50,3.5696205999999995,-9.2574776,-0.784532
60,3.530394,-9.3359308,-0.8237586
70,3.530394,-9.2574776,-0.8237586
80,3.530394,-9.2967042,-0.8237586
90,3.4911673999999997,-9.2967042,-0.784532
100,3.530394,-9.2967042,-0.8237586
110,3.5696205999999995,-9.2967042,-0.784532
120,3.530394,-9.2967042,-0.784532
130,3.530394,-9.2967042,-0.784532
140,3.530394,-9.3359308,-0.8237586
150,3.4519407999999996,-9.2574776,-0.8237586
160,3.4911673999999997,-9.2574776,-0.6276256
170,3.530394,-9.2967042,-0.7453053999999999
180,3.6088471999999996,-9.2967042,-0.784532
190,3.5696205999999995,-9.2574776,-0.7060788
200,3.4911673999999997,-9.2967042,-0.7453053999999999
210,3.530394,-9.2967042,-0.7060788
220,3.4519407999999996,-9.218251,-0.8237586
230,3.530394,-9.2967042,-0.784532
240,3.530394,-9.218251,-0.6668522
250,3.530394,-9.1790244,-0.784532
260,3.530394,-9.218251,-0.7453053999999999
270,3.4911673999999997,-9.1790244,-0.8237586
280,3.5696205999999995,-9.2574776,-0.8629851999999999
290,3.530394,-9.2574776,-0.7453053999999999
300,3.530394,-9.2574776,-0.784532
310,3.5696205999999995,-9.2574776,-0.784532
320,3.5696205999999995,-9.2967042,-0.784532
330,3.4911673999999997,-9.218251,-0.7060788
340,3.4911673999999997,-9.218251,-0.784532
350,3.4911673999999997,-9.218251,-0.7453053999999999
360,3.530394,-9.3359308,-0.8237586
370,3.530394,-9.2967042,-0.8237586
380,3.4911673999999997,-9.2574776,-0.7453053999999999
390,3.4911673999999997,-9.2967042,-0.7060788
400,3.5696205999999995,-9.2574776,-0.8237586
410,3.4911673999999997,-9.2574776,-0.7453053999999999
420,3.4911673999999997,-9.2967042,-0.784532
430,3.530394,-9.2574776,-0.7453053999999999
440,3.530394,-9.2574776,-0.784532
450,3.530394,-9.2967042,-0.784532
460,3.530394,-9.3359308,-0.784532
470,3.4519407999999996,-9.2574776,-0.7060788
480,3.530394,-9.2967042,-0.784532
490,3.530394,-9.3359308,-0.8237586
500,3.5696205999999995,-9.2574776,-0.8237586
510,3.530394,-9.2574776,-0.784532
520,3.530394,-9.2967042,-0.784532
530,3.5696205999999995,-9.2574776,-0.8237586
540,3.4911673999999997,-9.2574776,-0.784532
550,3.4519407999999996,-9.2574776,-0.7453053999999999
560,3.530394,-9.2574776,-0.7453053999999999
570,3.530394,-9.2574776,-0.7453053999999999
580,3.530394,-9.218251,-0.7453053999999999
590,3.5696205999999995,-9.218251,-0.8237586
600,3.4911673999999997,-9.2574776,-0.8237586
610,3.530394,-9.2967042,-0.7060788
620,3.530394,-9.2574776,-0.7060788
630,3.4519407999999996,-9.218251,-0.784532
640,3.4911673999999997,-9.2574776,-0.7060788
650,3.530394,-9.2574776,-0.7453053999999999
660,3.5696205999999995,-9.2967042,-0.784532
670,3.4911673999999997,-9.2574776,-0.7453053999999999
680,3.530394,-9.2967042,-0.784532
690,3.530394,-9.218251,-0.8237586
700,3.530394,-9.2574776,-0.784532
710,3.5696205999999995,-9.2967042,-0.7453053999999999
720,3.530394,-9.2967042,-0.8629851999999999
730,3.4519407999999996,-9.2574776,-0.784532
740,3.530394,-9.2967042,-0.7453053999999999
750,3.4911673999999997,-9.218251,-0.7453053999999999
760,3.4911673999999997,-9.2574776,-0.8237586
770,3.4911673999999997,-9.2574776,-0.8629851999999999
780,3.530394,-9.2967042,-0.8629851999999999
790,3.530394,-9.218251,-0.784532
800,3.530394,-9.2574776,-0.784532
810,3.4911673999999997,-9.2967042,-0.784532
820,3.5696205999999995,-9.2967042,-0.784532
830,3.4911673999999997,-9.2967042,-0.8237586
840,3.4911673999999997,-9.2967042,-0.784532
850,3.530394,-9.2967042,-0.784532
860,3.4519407999999996,-9.2574776,-0.784532
870,3.5696205999999995,-9.2967042,-0.784532
880,3.5696205999999995,-9.2574776,-0.8237586
890,3.530394,-9.2574776,-0.784532
900,3.530394,-9.2967042,-0.8237586
910,3.530394,-9.2967042,-0.784532
920,3.530394,-9.2967042,-0.784532
930,3.530394,-9.2967042,-0.7453053999999999
940,3.4911673999999997,-9.2574776,-0.784532
950,3.4911673999999997,-9.218251,-0.784532
960,3.530394,-9.2967042,-0.7453053999999999
970,3.6088471999999996,-9.3359308,-0.784532
980,3.530394,-9.2967042,-0.8237586
990,3.530394,-9.2574776,-0.784532

