timestamp,accX,accY,accZ
0,3.6088471999999996,-9.2574776,-0.8629851999999999
10,3.5696205999999995,-9.218251,-0.8237586
20,3.4519407999999996,-9.3359308,-0.7453053999999999
30,3.6088471999999996,-9.218251,-0.980665
40,3.530394,-9.2574776,-0.8237586
50,3.6088471999999996,-9.218251,-0.8629851999999999
60,3.5696205999999995,-9.2574776,-0.9414384
70,3.4911673999999997,-9.2967042,-0.7060788
80,3.530394,-9.2574776,-0.8629851999999999
90,3.3734876000000003,-9.2967042,-0.6668522
100,3.5696205999999995,-9.218251,-0.9022117999999999
110,3.530394,-9.2967042,-0.8629851999999999
120,3.4127142,-9.2967042,-0.784532
130,3.6088471999999996,-9.2967042,-0.9022117999999999
140,3.6088471999999996,-9.218251,-0.8237586
150,3.6088471999999996,-9.2574776,-0.9022117999999999
160,3.6088471999999996,-9.2574776,-0.9022117999999999
170,3.4911673999999997,-9.2574776,-0.8629851999999999
180,3.4911673999999997,-9.2967042,-0.7453053999999999
190,3.6088471999999996,-9.2967042,-0.9022117999999999
200,3.4911673999999997,-9.218251,-0.9022117999999999
210,3.530394,-9.218251,-0.6276256
220,3.4127142,-9.2574776,-0.8237586
230,3.4519407999999996,-9.2967042,-0.784532
240,3.5696205999999995,-9.218251,-0.8629851999999999
250,3.6873004,-9.1790244,-0.9414384
260,3.4519407999999996,-9.2967042,-0.784532
270,3.4519407999999996,-9.2574776,-0.6668522
280,3.4519407999999996,-9.1790244,-0.9414384
290,3.4911673999999997,-9.1790244,-0.9022117999999999
300,3.6088471999999996,-9.1790244,-0.8237586
310,3.530394,-9.2574776,-0.9022117999999999
320,3.4519407999999996,-9.2574776,-0.5883989999999999
330,3.4127142,-9.2967042,-0.9414384
340,3.5696205999999995,-9.2574776,-0.8237586
350,3.4911673999999997,-9.2967042,-0.9414384
360,3.5696205999999995,-9.2574776,-0.7060788
370,3.5696205999999995,-9.2967042,-0.8629851999999999
380,3.4519407999999996,-9.2574776,-0.7453053999999999
390,3.530394,-9.2967042,-0.8237586
400,3.6088471999999996,-9.2967042,-0.9022117999999999
410,3.530394,-9.2967042,-0.9414384
420,3.6088471999999996,-9.218251,-0.784532
430,3.530394,-9.2967042,-0.784532
440,3.3734876000000003,-9.2967042,-0.8237586
450,3.6088471999999996,-9.2574776,-0.8237586
460,3.5696205999999995,-9.2967042,-0.9414384
470,3.4911673999999997,-9.2574776,-0.9022117999999999
480,3.6480737999999997,-9.218251,-0.784532
490,3.6088471999999996,-9.2967042,-0.9414384
500,3.334261,-9.2574776,-0.6668522
510,3.4519407999999996,-9.2574776,-0.784532
520,3.6088471999999996,-9.218251,-0.8629851999999999
530,3.4911673999999997,-9.3359308,-0.8629851999999999
540,3.6088471999999996,-9.2967042,-0.9022117999999999
550,3.530394,-9.218251,-0.9414384
560,3.4127142,-9.218251,-0.6668522
570,3.4911673999999997,-9.2967042,-0.7060788
580,3.530394,-9.2574776,-0.7453053999999999
590,3.4127142,-9.2967042,-0.7453053999999999
600,3.6088471999999996,-9.2574776,-0.8629851999999999
610,3.6088471999999996,-9.2574776,-0.9414384
620,3.6088471999999996,-9.2574776,-0.9414384
630,3.6088471999999996,-9.2574776,-0.980665
640,3.6088471999999996,-9.2574776,-0.7060788
650,3.6480737999999997,-9.1790244,-0.8629851999999999
660,3.6480737999999997,-9.2967042,-0.9022117999999999
670,3.4519407999999996,-9.218251,-0.7453053999999999
680,3.6480737999999997,-9.2574776,-0.8629851999999999
690,3.530394,-9.218251,-0.9022117999999999
700,3.530394,-9.2574776,-0.7060788
710,3.530394,-9.2967042,-0.9022117999999999
720,3.6480737999999997,-9.218251,-0.8629851999999999
730,3.4911673999999997,-9.2574776,-0.980665
740,3.4911673999999997,-9.1790244,-0.5883989999999999
750,3.4127142,-9.218251,-0.7060788
760,3.530394,-9.2574776,-0.8629851999999999
770,3.5696205999999995,-9.3359308,-0.8629851999999999
780,3.530394,-9.218251,-0.7060788
790,3.6088471999999996,-9.2574776,-0.8237586
800,3.6088471999999996,-9.2967042,-0.9022117999999999
810,3.4911673999999997,-9.2967042,-0.8237586
820,3.3734876000000003,-9.218251,-0.784532
830,3.4911673999999997,-9.2574776,-0.7453053999999999
840,3.530394,-9.218251,-0.8237586
850,3.5696205999999995,-9.218251,-0.7060788
860,3.6088471999999996,-9.1790244,-0.784532
870,3.6873004,-9.2574776,-1.0198916
880,3.7657536,-9.2574776,-1.0983448
890,3.9618866,-9.1790244,-1.1767979999999998
900,3.8442068,-9.1790244,-1.0591182
910,3.5696205999999995,-9.218251,-0.7060788
920,3.1773545999999997,-9.2967042,-0.3138128
930,3.3734876000000003,-9.3359308,-0.6276256
940,3.3734876000000003,-9.2967042,-0.5099458
950,3.4911673999999997,-9.1397978,-0.6276256
960,3.5696205999999995,-9.2574776,-0.9022117999999999
970,3.6088471999999996,-9.2967042,-1.0198916
980,3.4911673999999997,-9.2574776,-0.8629851999999999
990,3.4911673999999997,-9.2967042,-0.9414384

