timestamp,accX,accY,accZ
0,3.530394,-9.2967042,-0.5491724
10,3.5696205999999995,-9.3359308,-0.8237586
20,3.4127142,-9.2967042,-0.6668522
30,3.6088471999999996,-9.2574776,-0.784532
40,3.4911673999999997,-9.3359308,-0.9022117999999999
50,3.530394,-9.218251,-0.8629851999999999
60,3.6088471999999996,-9.2967042,-0.9022117999999999
70,3.4911673999999997,-9.2967042,-0.8237586
80,3.6480737999999997,-9.218251,-0.784532
90,3.5696205999999995,-9.218251,-0.5883989999999999
100,3.5696205999999995,-9.2574776,-0.7060788
110,3.6088471999999996,-9.218251,-0.7453053999999999
120,3.530394,-9.218251,-0.5099458
130,3.6873004,-9.218251,-0.9022117999999999
140,3.4911673999999997,-9.1790244,-0.5883989999999999
150,3.5696205999999995,-9.2967042,-0.8629851999999999
160,3.6088471999999996,-9.3359308,-0.9022117999999999
170,3.4911673999999997,-9.2967042,-0.7453053999999999
180,3.4911673999999997,-9.2967042,-0.7453053999999999
190,3.5696205999999995,-9.2967042,-0.8629851999999999
200,3.530394,-9.218251,-0.6276256
210,3.4519407999999996,-9.3359308,-0.5491724
220,3.6873004,-9.2967042,-0.7453053999999999
230,3.6480737999999997,-9.2967042,-0.784532
240,3.4127142,-9.2967042,-0.5491724
250,3.6088471999999996,-9.1790244,-0.9414384
260,3.4127142,-9.2574776,-0.7453053999999999
270,3.4911673999999997,-9.3359308,-0.784532
280,3.6873004,-9.218251,-0.980665
290,3.4127142,-9.2574776,-0.5491724
300,3.530394,-9.218251,-0.8237586
310,3.6873004,-9.218251,-0.6668522
320,3.4911673999999997,-9.2967042,-0.784532
330,3.4911673999999997,-9.2574776,-0.6276256
340,3.5696205999999995,-9.218251,-0.7060788
350,3.4127142,-9.2967042,-0.6276256
360,3.6088471999999996,-9.2574776,-0.7453053999999999
370,3.6480737999999997,-9.218251,-0.784532
380,3.4519407999999996,-9.2574776,-0.5099458
390,3.6873004,-9.1790244,-0.784532
400,3.4911673999999997,-9.2574776,-0.7060788
410,3.530394,-9.3751574,-0.7453053999999999
420,3.5696205999999995,-9.2574776,-0.6668522
430,3.530394,-9.2967042,-0.8629851999999999
440,3.4911673999999997,-9.2967042,-0.8237586
450,3.6480737999999997,-9.218251,-0.8237586
460,3.4519407999999996,-9.2967042,-0.6668522
470,3.530394,-9.2574776,-0.8629851999999999
480,3.5696205999999995,-9.2574776,-0.7453053999999999
490,3.530394,-9.218251,-0.5491724
500,3.6873004,-9.1790244,-0.8237586
510,3.4911673999999997,-9.1397978,-0.5099458
520,3.530394,-9.218251,-0.7453053999999999
530,3.5696205999999995,-9.218251,-0.7453053999999999
540,3.5696205999999995,-9.2967042,-0.8629851999999999
550,3.3734876000000003,-9.2967042,-0.5883989999999999
560,3.6873004,-9.2967042,-0.9414384
570,3.530394,-9.2967042,-0.6668522
580,3.4127142,-9.3359308,-0.784532
590,3.6873004,-9.2967042,-0.980665
600,3.4519407999999996,-9.2574776,-0.7453053999999999
610,3.4127142,-9.2967042,-0.7453053999999999
620,3.6480737999999997,-9.218251,-0.7453053999999999
630,3.6088471999999996,-9.2574776,-0.784532
640,3.6088471999999996,-9.2574776,-0.784532
650,3.334261,-9.218251,-0.4707192
660,3.6873004,-9.218251,-0.6668522
670,3.530394,-9.1005712,-0.784532
680,3.4911673999999997,-9.1397978,-0.7453053999999999
690,3.5696205999999995,-9.218251,-0.5491724
700,3.5696205999999995,-9.1397978,-0.8629851999999999
710,3.2950344,-9.2574776,-0.8629851999999999
720,3.6480737999999997,-9.1790244,-0.7453053999999999
730,3.4127142,-9.3359308,-0.5491724
740,3.530394,-9.2574776,-0.784532
750,3.4519407999999996,-9.2574776,-0.7453053999999999
760,3.4519407999999996,-9.3359308,-0.784532
770,3.5696205999999995,-9.218251,-0.8237586
780,3.4911673999999997,-9.1790244,-0.6668522
790,3.4519407999999996,-9.2967042,-0.7453053999999999
800,3.530394,-9.1790244,-0.7453053999999999
810,3.726527,-9.1790244,-1.0591182
820,3.3734876000000003,-9.2574776,-0.5099458
830,3.4911673999999997,-9.218251,-0.6276256
840,3.6873004,-9.218251,-0.7060788
850,3.6480737999999997,-9.2967042,-0.9414384
860,3.3734876000000003,-9.2574776,-0.5491724
870,3.6873004,-9.2967042,-0.8237586
880,3.5696205999999995,-9.218251,-0.6276256
890,3.5696205999999995,-9.2574776,-0.784532
900,3.4911673999999997,-9.2967042,-0.7453053999999999
910,3.6480737999999997,-9.2574776,-1.0983448
920,3.4911673999999997,-9.2967042,-0.6276256
930,3.5696205999999995,-9.218251,-0.784532
940,3.4519407999999996,-9.2574776,-0.7060788
950,3.6088471999999996,-9.2574776,-0.8237586
960,3.5696205999999995,-9.2967042,-0.6668522
970,3.4911673999999997,-9.3359308,-0.9022117999999999
980,3.4519407999999996,-9.2967042,-0.784532
990,3.6480737999999997,-9.2574776,-1.0198916

