timestamp,accX,accY,accZ
0,3.1773545999999997,-9.1790244,-0.1176798
10,3.6088471999999996,-9.1790244,-0.980665
20,4.6287388,-9.022118,-1.6867438000000001
30,3.2950344,-9.2574776,-0.43149259999999995
40,3.530394,-9.1397978,-0.4707192
50,3.8834334,-9.1397978,-1.2552512
60,4.314926,-8.9828914,-1.2944778
70,3.0204481999999997,-9.3751574,-0.196133
80,3.726527,-9.022118,-0.8629851999999999
90,3.92266,-9.1005712,-1.4906107999999998
100,4.118792999999999,-9.1005712,-1.1375714
110,2.9812215999999996,-9.5320638,-0.2745862
120,3.7657536,-9.1790244,-1.0198916
130,4.158019599999999,-9.1005712,-1.7259703999999998
140,4.0403398,-9.0613446,-0.9414384
150,2.7850886,-9.4536106,0.0784532
160,3.726527,-9.1790244,-0.980665
170,4.2364728,-8.9828914,-1.8828768
180,3.8834334,-9.1005712,-0.784532
190,2.7066354,-9.2967042,0.1569064
200,3.726527,-9.3751574,-1.2160246
210,4.3933792,-9.1005712,-1.6475172
220,3.4127142,-9.3751574,-0.4707192
230,2.9812215999999996,-9.0613446,0.392266
240,3.92266,-9.414383999999998,-1.6082906
250,4.314926,-9.1005712,-1.1767979999999998
260,2.5105024,-9.649743599999999,-0.0392266
270,3.3734876000000003,-8.9828914,-0.3138128
280,4.0795664,-9.1790244,-1.96133
290,3.8442068,-9.218251,-0.980665
300,2.7850886,-9.414383999999998,-0.0392266
310,3.6088471999999996,-9.218251,-0.8237586
320,4.0795664,-9.0613446,-1.2160246
330,3.4127142,-9.2574776,-0.6276256
340,3.4519407999999996,-9.0613446,-0.196133
350,3.9618866,-9.218251,-1.4513842
360,3.6088471999999996,-9.1397978,-0.6668522
370,3.2950344,-9.3359308,-0.9022117999999999
380,3.6088471999999996,-9.3359308,-1.1375714
390,4.158019599999999,-9.1397978,-1.765197
400,3.5696205999999995,-9.1790244,-0.6668522
410,3.2558078,-9.2574776,-0.4707192
420,3.6873004,-9.2574776,-0.8237586
430,3.6873004,-9.2574776,-0.8237586
440,4.2364728,-9.0613446,-1.6082906
450,3.6480737999999997,-9.2574776,-0.7453053999999999
460,3.334261,-9.2967042,-0.5883989999999999
470,3.726527,-9.3751574,-1.1767979999999998
480,4.2364728,-9.1397978,-1.4513842
490,3.2165812,-9.3359308,-0.4707192
500,3.530394,-9.022118,-0.5883989999999999
510,3.8834334,-9.1790244,-1.4121576
520,4.2364728,-9.1397978,-1.3337044
530,3.0989014,-9.4536106,-0.2353596
540,3.726527,-9.1005712,-0.6668522
550,4.0795664,-9.1790244,-1.6082906
560,4.0403398,-9.1790244,-1.0198916
570,3.0596748,-9.3751574,-0.196133
580,3.7657536,-9.2574776,-0.980665
590,4.0403398,-9.1790244,-1.569064
600,3.726527,-9.2967042,-1.1375714
610,3.4127142,-9.218251,-0.6276256
620,3.6873004,-9.492837199999999,-1.1767979999999998
630,4.0795664,-9.0613446,-1.4513842
640,3.4911673999999997,-9.2574776,-0.5099458
650,3.2558078,-9.218251,-0.0392266
660,3.6873004,-9.2574776,-1.1767979999999998
670,4.2756994,-9.022118,-1.4513842
680,2.9812215999999996,-9.571290399999999,-0.3138128
690,3.5696205999999995,-8.9828914,-0.3530394
700,3.8442068,-9.218251,-1.5298374
710,4.0795664,-9.1397978,-1.0591182
720,2.4320492,-9.6889702,0.2745862
730,3.6480737999999997,-8.9828914,-0.4707192
740,3.92266,-9.1397978,-1.4513842
750,3.7657536,-9.2967042,-0.7453053999999999
760,2.7458620000000002,-9.2967042,0.1569064
770,3.530394,-9.218251,-0.7060788
780,3.8049801999999997,-9.3359308,-1.1767979999999998
790,3.530394,-9.2574776,-0.8629851999999999
800,3.2950344,-9.2574776,-0.7060788
810,3.4911673999999997,-9.3751574,-0.980665
820,3.5696205999999995,-9.2967042,-0.980665
830,3.4519407999999996,-9.2574776,-0.9022117999999999
840,3.4519407999999996,-9.3359308,-0.8629851999999999
850,3.4911673999999997,-9.2967042,-1.0198916
860,3.4519407999999996,-9.1790244,-0.5883989999999999
870,3.4519407999999996,-9.2574776,-0.7060788
880,3.4519407999999996,-9.2574776,-0.7060788
890,3.0989014,-9.3359308,-0.3530394
900,3.4911673999999997,-9.2574776,-0.7060788
910,3.726527,-9.0613446,-1.0591182
920,3.6480737999999997,-9.2967042,-0.784532
930,2.549729,-9.414383999999998,0.196133
940,3.530394,-9.218251,-0.4707192
950,4.2756994,-9.1005712,-1.6082906
960,4.0011132,-9.218251,-0.784532
970,2.2751428,-9.571290399999999,0.5099458
980,3.4911673999999997,-8.9828914,-0.392266
990,4.0795664,-9.1397978,-1.569064

